quarter,ticker,direction,entry_date,exit_date,hold_days,entry_price,exit_price,raw_return,signed_return,spy_ret,sector_ret,sector_alpha,pos_alpha,score,target
2023Q1,KRMD,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,4.22,3.45,-0.18246445497630323,-0.18246445497630323,0.08680355925814522,0.029478493034555936,-0.21194294801085917,-0.26926801423444846,0.8707331632450087,-78.30750821863504
2023Q1,MCK,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,351.11,421.9744,0.20182962604312035,0.20182962604312035,0.08680355925814522,0.029478493034555936,0.17235113300856442,0.11502606678497514,0.8685068309983407,14.25579167774236
2023Q1,XERS,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,1.63,2.62,0.6073619631901842,0.6073619631901842,0.08680355925814522,0.029478493034555936,0.5778834701556282,0.520558403932039,0.8618278342583368,53.97907373839821
2023Q1,MTD,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,1530.21,1311.64,-0.142836604126231,-0.142836604126231,0.08680355925814522,0.029478493034555936,-0.17231509716078694,-0.2296401633843762,0.8603436127605582,-47.0859957110676
2023Q1,WAT,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,309.63,266.54,-0.1391661014759551,-0.1391661014759551,0.08680355925814522,0.029478493034555936,-0.16864459451051103,-0.2259696607341003,0.8596015020116687,-22.100352360850604
2023Q1,MEDP,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,188.05,240.17,0.27716032969954785,0.27716032969954785,0.08680355925814522,0.029478493034555936,0.2476818366649919,0.19035677044140265,0.8581172805138901,46.13138492445927
2023Q1,THC,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,59.42,81.38,0.3695725345001682,0.3695725345001682,0.08680355925814522,0.029478493034555936,0.3400940414656123,0.282768975242023,0.8536646160205541,25.27250256144164
2023Q1,COR,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,155.9516,187.97,0.2053098525439943,0.2053098525439943,0.08680355925814522,0.029478493034555936,0.17583135950943837,0.11850629328584909,0.8529225052716649,26.764348326985655
2023Q1,HCA,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,257.5748,297.0805,0.15337564078473512,0.15337564078473512,0.08680355925814522,0.029478493034555936,0.12389714775017918,0.0665720815265899,0.8506961730249969,-6.050033379740565
2023Q1,PBYI,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,3.09,3.53,0.1423948220064725,0.1423948220064725,0.08680355925814522,0.029478493034555936,0.11291632897191656,0.05559126274832728,0.8492119515272182,26.620960747500785
2023Q1,ABBV,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,142.9939,121.9978,-0.1468321375946806,-0.1468321375946806,0.08680355925814522,0.029478493034555936,-0.17631063062923655,-0.2336356968528258,0.8484698407783289,-2.979636218507757
2023Q1,AMPH,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,37.5,57.47,0.5325333333333333,0.5325333333333333,0.08680355925814522,0.029478493034555936,0.5030548402987773,0.4457297740751881,0.8469856192805503,-3.289184758224632
2023Q1,CI,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,241.619,266.5721,0.10327457691655034,0.10327457691655034,0.08680355925814522,0.029478493034555936,0.0737960838819944,0.016471017658405127,0.8447592870338823,-12.57213440836516
2023Q1,LLY,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,335.8837,459.8814,0.36916855447287267,0.36916855447287267,0.08680355925814522,0.029478493034555936,0.3396900614383167,0.28236499521472747,0.8440171762849928,101.91558328105242
2023Q1,APYX,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,2.88,5.03,0.7465277777777779,0.7465277777777779,0.08680355925814522,0.029478493034555936,0.7170492847432219,0.6597242185196327,0.8425329547872142,-69.347218596686
2023Q1,BSX,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,50.03,54.09,0.08115130921447136,0.08115130921447136,0.08680355925814522,0.029478493034555936,0.051672816179915426,-0.005652250043673854,0.8417908440383249,14.486238496898132
2023Q1,MMSI,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,73.95,83.64,0.13103448275862065,0.13103448275862065,0.08680355925814522,0.029478493034555936,0.10155598972406471,0.04423092350047543,0.8410487332894356,-16.2598400007209
2023Q1,JYNT,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,16.83,13.5,-0.19786096256684485,-0.19786096256684485,0.08680355925814522,0.029478493034555936,-0.2273394556014008,-0.2846645218249901,0.839564511791657,-62.61624023689591
2023Q1,NRC,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,39.6379,39.7477,0.002770076114022183,0.002770076114022183,0.08680355925814522,0.029478493034555936,-0.026708416920533752,-0.08403348314412304,0.8388224010427676,-35.06450354573004
2023Q1,CPRX,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,16.58,13.44,-0.18938480096501803,-0.18938480096501803,0.08680355925814522,0.029478493034555936,-0.21886329399957397,-0.27618836022316323,0.8380802902938783,-30.4927593196393
2023Q1,INFU,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,7.75,9.63,0.24258064516129044,0.24258064516129044,0.08680355925814522,0.029478493034555936,0.2131021521267345,0.1557770859031452,0.837338179544989,0.0020897999631159
2023Q1,AUPH,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,10.96,9.68,-0.1167883211678833,-0.1167883211678833,0.08680355925814522,0.029478493034555936,-0.14626681420243925,-0.20359188042602852,0.8365960687960996,-62.385868440037285
2023Q1,HAE,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,82.75,85.14,0.02888217522658611,0.02888217522658611,0.08680355925814522,0.029478493034555936,-0.0005963178079698254,-0.05792138403155911,0.8358539580472103,-27.24779812851399
2023Q1,ADUS,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,106.76,92.7,-0.13169726489321845,-0.13169726489321845,0.08680355925814522,0.029478493034555936,-0.1611757579277744,-0.21850082415136368,0.8343697365494316,-45.09755799927844
2023Q1,CSBR,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,4.02,6.38,0.5870646766169155,0.5870646766169155,0.08680355925814522,0.029478493034555936,0.5575861835823596,0.5002611173587703,0.8336276258005424,5.678643472279504
2023Q1,VMD,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,9.66,9.78,0.012422360248447124,0.012422360248447124,0.08680355925814522,0.029478493034555936,-0.01705613278610881,-0.07438119900969808,0.832885515051653,-25.86440996778017
2023Q1,REGN,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,816.1562,713.7183,-0.12551261633496139,-0.12551261633496139,0.08680355925814522,0.029478493034555936,-0.15499110936951732,-0.21231617559310662,0.8321434043027637,-2.100498682077223
2023Q1,OPCH,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,31.77,32.49,0.022662889518413675,0.022662889518413675,0.08680355925814522,0.029478493034555936,-0.006815603516142261,-0.06414066973973154,0.8314012935538744,-26.55353101490932
2023Q1,AMGN,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,220.0613,204.0083,-0.07294785589288075,-0.07294785589288075,0.08680355925814522,0.029478493034555936,-0.10242634892743668,-0.15975141515102598,0.830659182804985,0.718458978972599
2023Q1,ETON,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,3.85,3.49,-0.09350649350649347,-0.09350649350649347,0.08680355925814522,0.029478493034555936,-0.1229849865410494,-0.18031005276463868,0.8299170720560957,-23.19711837720193
2023Q1,SYK,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,277.2859,297.0854,0.07140464048117832,0.07140464048117832,0.08680355925814522,0.029478493034555936,0.04192614744662239,-0.015398918776966891,0.8284328505583171,9.562765574680263
2023Q1,KMDA,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,4.3781,4.982,0.1379365478175465,0.1379365478175465,0.08680355925814522,0.029478493034555936,0.10845805478299056,0.05113298855940128,0.8276907398094278,18.749621333398643
2023Q1,A,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,134.9984,117.761,-0.12768595775949942,-0.12768595775949942,0.08680355925814522,0.029478493034555936,-0.15716445079405536,-0.21448951701764463,0.8269486290605383,-26.367185434940744
2023Q1,HALO,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,38.19,36.07,-0.05551191411364225,-0.05551191411364225,0.08680355925814522,0.029478493034555936,-0.0849904071481982,-0.14231547337178746,0.826206518311649,-53.8720660329124
2023Q1,IRIX,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,2.03,2.17,0.06896551724137938,0.06896551724137938,0.08680355925814522,0.029478493034555936,0.03948702420682344,-0.017838042016765837,0.8254644075627597,-25.95728119730897
2023Q1,BRKR,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,77.9276,73.1165,-0.061738074828430446,-0.061738074828430446,0.08680355925814522,0.029478493034555936,-0.09121656786298638,-0.14854163408657567,0.8239801860649811,-2.0244127667620724
2023Q1,MGNX,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,7.17,5.35,-0.2538354253835426,-0.2538354253835426,0.08680355925814522,0.029478493034555936,-0.2833139184180985,-0.3406389846416878,0.8232380753160917,189.244905880981
2023Q1,VCEL,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,29.32,37.57,0.2813778990450205,0.2813778990450205,0.08680355925814522,0.029478493034555936,0.25189940601046457,0.19457433978687527,0.8210117430694237,20.54292703203689
2023Q1,CHE,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,531.7843,536.0394,0.008001552509165785,0.008001552509165785,0.08680355925814522,0.029478493034555936,-0.02147694052539015,-0.07880200674897943,0.8187854108227557,-12.439667463357214
2023Q1,ACHC,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,72.25,79.64,0.10228373702422146,0.10228373702422146,0.08680355925814522,0.029478493034555936,0.07280524398966552,0.015480177766076242,0.8165590785760879,-14.64130891788203
2023Q1,RMTI,long,2023-03-31 23:59:59.999999,2023-06-30 23:59:59.999999,91,1.81,5.46,2.016574585635359,2.016574585635359,0.08680355925814522,0.029478493034555936,1.9870960926008032,1.9297710263772139,0.8158169678271985,-26.593744587421995
