quarter,q_start,n_filed,n_priced,n_long,n_short,long_ret,short_ret,combined_ret,spy_ret,sector_ret,sector_alpha,alpha,cohort_ic,rf_quarterly,cum_combined,cum_long,cum_spy,drawdown,drawdown_spy,cum_sector,drawdown_sector,rolling_sharpe,rolling_ic
2023Q1,2023-01-01,414,83,83,0,0.06931684738989391,,0.06931684738989391,0.08680355925814522,0.15372622936633282,-0.08440938197643891,-0.017486711868251296,0.23658334781382614,0.011291268904431995,0.06931684738989397,0.06931684738989397,0.08680355925814531,0.0,0.0,0.15372622936633284,0.0,,
2023Q2,2023-04-01,425,85,85,0,-0.023258140756793635,,-0.023258140756793635,-0.03262646398329578,-0.04495586920266892,0.02169772844587529,0.009368323226502146,0.37369120382673404,0.012362059665740777,0.04444652563968887,0.04444652563968887,0.05134500207509163,-0.023258140756793777,-0.03262646398329594,0.10185946390325151,-0.04495586920266903,0.33836004031552835,0.3051372758202801
2023Q3,2023-07-01,428,86,86,0,0.15177139515207574,,0.15177139515207574,0.1105900895321742,0.1337648791262733,0.01800651602580245,0.04118130561990149,0.34822370826660703,0.012930143603662625,0.2029636319977628,0.2029636319977628,0.16761333998378003,0.0,0.0,0.24924956190641034,0.0,1.2312288569021492,0.31949941996905573
2023Q4,2023-10-01,445,89,89,0,0.10539659686114368,,0.10539659686114368,0.10818228696548979,0.11606279866436482,-0.010666201803221208,-0.002785690104346117,0.27461907919911643,0.012920559719459268,0.3297519049580482,0.3297519049580482,0.29392842139463937,0.0,0.0,0.39424096229149996,0.0,1.7173410506494848,0.30827933477657093
2024Q1,2024-01-01,440,88,88,0,0.029281427536029515,,0.029281427536029515,0.047761852234244,0.09332037674952666,-0.06403894921349713,-0.018480424698214478,0.2019385430709869,0.012804383572909916,0.3686889390039745,0.3686889390039745,0.3557288394589788,0.0,0.0,0.5243520541721656,0.0,1.3652414067463277,0.2996181335908611
2024Q2,2024-04-01,479,96,96,0,0.06772120226873028,,0.06772120226873028,0.055341415826110775,-0.007784544804596936,0.07550574707332725,0.012379786442619493,0.1251012176693076,0.012840937997006474,0.4613781994852366,0.4613781994852366,0.4307567929109286,0.0,0.0,0.512485667308483,-0.0077845448045968935,2.8930747168342053,0.2374706370515045
2024Q3,2024-07-01,499,100,100,0,0.418333388182688,,0.418333388182688,0.02491046001588185,0.03163100557310751,0.3867023826095805,0.3934229281668062,0.17124977666175722,0.012241202006273877,1.072721493092212,1.072721493092212,0.46639760279318754,0.0,0.0,0.5603271098803628,0.0,1.5968018824484327,0.193227154150292
2024Q4,2024-10-01,528,106,106,0,-0.13685923255163715,,-0.13685923255163715,-0.04266870094121539,-0.11043113847177734,-0.02642809407985982,-0.09419053161042178,0.08630152215876707,0.010797983554415413,0.7890504202543285,0.7890504202543285,0.4038283220186898,-0.13685923255163712,-0.04266870094121544,0.38801841074789634,-0.11043113847177732,0.7078410671889028,0.1461477648902047
2025Q1,2025-01-01,524,105,105,0,0.2651365356998869,,0.2651365356998869,0.10777179138020208,0.22844640313910694,0.036690132560779944,0.15736474431968478,0.160565786057215,0.010336624090259372,1.2633930508729878,1.2633930508729878,0.5551214150729071,0.0,0.0,0.7051062241741128,0.0,1.179621653213299,0.13580457563676174
2025Q2,2025-04-01,543,109,109,0,0.21498049506178712,,0.21498049506178712,0.0812123267760087,0.11448944602955322,0.10049104903223387,0.1337681682857784,0.2569046957488192,0.010377189247461338,1.7499784094690711,1.7499784094690711,0.6814164436101773,0.0,0.0,0.9003228912013501,0.0,1.5319404776579926,0.16875544515663962
2025Q3,2025-07-01,544,109,109,0,-0.06539656652447498,,-0.06539656652447498,0.026651839960338496,0.02312052357376958,-0.08851709009824454,-0.09204840648481347,,0.010066468834421194,1.570139263473357,1.570139263473357,0.7262292855719574,-0.06539656652447501,0.0,0.9442593514051447,0.0,0.5899080880719398,0.16792400132160043
2025Q4,2025-10-01,539,108,108,0,-0.019576960081605203,,-0.019576960081605203,-0.04370582300720201,-0.07574316091666244,0.05616620083505725,0.02412886292559681,,0.009161912025293706,1.519823749708173,1.519823749708173,0.6507830139469006,-0.08369326063375648,-0.04370582300720205,0.7969950024879391,-0.07574316091666244,1.0757809267004943,0.2087352409030171
