quarter,ticker,direction,entry_date,exit_date,hold_days,entry_price,exit_price,raw_return,signed_return,spy_ret,sector_ret,sector_alpha,pos_alpha,score,target
2023Q1,WVE,long,2023-02-14,2023-05-15,90,4.25,4.03,-0.05176470588235288,-0.05176470588235288,0.004716663944898697,-0.0024499909406757517,-0.04931471494167713,-0.056481369827251576,0.5961605310440063,-36.07258201491156
2023Q1,ARMP,long,2023-03-16,2023-05-11,56,1.75,1.3,-0.2571428571428571,-0.2571428571428571,0.04441421242156914,0.04224554712117935,-0.29938840426403646,-0.30155706956442624,0.5920982360839844,74.64292918656523
2023Q1,HRTX,long,2023-03-16,2023-05-11,56,2.39,2.23,-0.06694560669456072,-0.06694560669456072,0.04441421242156914,0.04224554712117935,-0.10919115381574007,-0.11135981911612985,0.5908834934234619,-33.701854014404006
2023Q1,HCA,long,2023-02-17,2023-04-27,69,256.1318,275.9004,0.07718135741052065,0.07718135741052065,0.016510223511322576,0.00701848649193216,0.07016287091858849,0.06067113389919808,0.58746737241745,-6.050033379740565
2023Q1,MCK,long,2023-02-02,2023-05-09,96,360.8462,383.3268,0.062299672270346704,0.062299672270346704,-0.01027318574878926,-0.0011538232786821245,0.06345349554902883,0.07257285801913596,0.5859621167182922,14.25579167774236
2023Q1,AKBA,long,2023-03-10,2023-05-08,59,0.799,1.06,0.3266583229036295,0.3266583229036295,0.07360613485821793,0.07788885989287728,0.24876946301075223,0.2530521880454116,0.585088312625885,35.998384201147964
2023Q1,PGEN,long,2023-03-06,2023-05-10,65,1.15,1.21,0.052173913043478314,0.052173913043478314,0.024613914176901744,0.03243731026331408,0.01973660278016423,0.02755999886657657,0.5778581500053406,-4.014410759458414
2023Q1,MYO,long,2023-03-13,2023-05-10,58,0.77,0.51,-0.33766233766233766,-0.33766233766233766,0.07542465398188476,0.06374521117164485,-0.4014075488339825,-0.4130869916442224,0.5774791836738586,279.4773651868597
2023Q1,WAT,long,2023-02-27,2023-05-09,71,310.04,276.76,-0.1073409882595795,-0.1073409882595795,0.03713149399868025,0.03751570190070213,-0.14485669016028163,-0.14447248225825976,0.5771586298942566,-22.100352360850604
2023Q1,MTD,long,2023-02-10,2023-05-05,84,1513.3101,1424.99,-0.058362195560579366,-0.058362195560579366,0.01510840399379904,0.012235609358994502,-0.07059780491957388,-0.0734705995543784,0.576504647731781,-47.0859957110676
2023Q1,NSPR,long,2023-03-16,2023-05-15,60,1.19,1.84,0.5462184873949582,0.5462184873949582,0.046644219126336664,0.03901664609804562,0.5072018412969125,0.4995742682686215,0.574711263179779,91.02218684633834
2023Q1,COR,long,2023-02-01,2023-05-02,90,156.3852,164.7666,0.05359458567690557,0.05359458567690557,0.003914301305469598,0.0012783070583342934,0.05231627861857128,0.04968028437143598,0.5739277601242065,26.764348326985655
