quarter,q_start,n_filed,n_priced,n_long,n_short,long_ret,short_ret,combined_ret,spy_ret,sector_ret,sector_alpha,alpha,cohort_ic,rf_quarterly,cum_combined,cum_long,cum_spy,drawdown,drawdown_spy,cum_sector,drawdown_sector,rolling_sharpe,rolling_ic
2023Q1,2023-01-01,533,107,107,0,-0.12549175705152296,,-0.12549175705152296,0.03977512148621006,-0.058331535595631666,-0.06716022145589129,-0.16526687853773303,-0.007733344236031298,0.011291268904431995,-0.12549175705152293,-0.12549175705152293,0.0397751214862101,0.0,0.0,-0.058331535595631645,0.0,,
2023Q2,2023-04-01,534,107,107,0,0.2502748850028726,,0.2502748850028726,0.09190392548499211,0.09090355244875384,0.15937133255411878,0.1583709595178805,0.07360573683719175,0.012362059665740777,0.0933756928864713,0.0933756928864713,0.13533453677242724,0.0,0.0,0.027269473047688342,0.0,0.38169393483105607,0.03293619630058023
2023Q3,2023-07-01,541,109,109,0,-0.06471725658064173,,-0.06471725658064173,-0.026599178914684846,-0.034365327075085834,-0.030351929505555913,-0.03811807766595691,0.10325321188801517,0.012930143603662625,0.02261541763090058,0.02261541763090058,0.10513557030079657,-0.06471725658064176,-0.026599178914684884,-0.008032978387846557,-0.03436532707508588,0.07771450588784418,0.05637520149639188
2023Q4,2023-10-01,544,108,108,0,0.14063059558274685,,0.14063059558274685,0.16721705678833973,0.19862957249462546,-0.05799897691187867,-0.02658646120559291,0.08977464362321444,0.012920559719459268,0.1664264328644336,0.1664264328644336,0.28993308771859905,0.0,0.0,0.18900100704374245,0.0,0.43183436509219564,0.06472506202809752
2024Q1,2024-01-01,539,108,108,0,0.0474184402835264,,0.0474184402835264,0.02658017606590583,0.03530358068120762,0.012114859602318782,0.020838264217620577,0.10112795098027375,0.012804383572909916,0.2217365550163426,0.2217365550163426,0.32421973630339695,0.0,0.0,0.23097700002594834,0.0,1.200846432558815,0.09194038583217377
2024Q2,2024-04-01,555,111,111,0,0.07989676022542302,,0.07989676022542302,0.03842549041766709,0.03702384617820384,0.042872914047219185,0.04147126980775593,0.05184850942178946,0.012840937997006474,0.3193493476111178,0.3193493476111178,0.3751035290916087,0.0,0.0,0.27655250312381585,0.0,0.8803840572789324,0.08650107897832321
2024Q3,2024-07-01,560,111,111,0,0.1573924880050463,,0.1573924880050463,0.1035852461702577,0.14489256807143347,0.012499919933612848,0.053807241834788584,0.10769019419611153,0.012241202006273877,0.5270050239794664,0.5270050239794664,0.5175439666621533,0.0,0.0,0.4615154735794422,0.0,3.62525905447049,0.08761032455534729
2024Q4,2024-10-01,570,114,114,0,0.06271236118094,,0.06271236118094,-0.0036603142469678377,0.04403402327306562,0.018678337907874386,0.06637267542790784,0.07141767448647114,0.010797983554415413,0.6227671145683764,0.6227671145683764,0.5119892788605798,0.0,-0.0036603142469677774,0.5258718799569848,0.0,3.0600519112976774,0.08302108227116148
2025Q1,2025-01-01,569,114,114,0,0.00315021978877576,,0.00315021978877576,-0.027927293596433263,-0.01146759090661413,0.014617810695389892,0.031077513385209025,0.018878089897848022,0.010336624090259372,0.6278791876452643,0.6278791876452643,0.46976351035518094,0.0,-0.031485385172770775,0.5083738054617319,-0.011467590906614089,2.0476789855303497,0.062458617000555036
2025Q2,2025-04-01,576,116,116,0,0.08222886740659811,,0.08222886740659811,0.12451712276076685,0.054072411144311175,0.028156456262286945,-0.04228825535416872,0.054076965373718734,0.010377189247461338,0.7617378495201073,0.7617378495201073,0.6527742338033726,0.0,0.0,0.5899352140299678,0.0,2.0819968041391643,0.06301573098853736
2025Q3,2025-07-01,577,116,116,0,0.0179089021030445,,0.0179089021030445,0.06623837304740178,0.010763024499841931,0.00714587760320257,-0.04832947094435728,,0.010066468834421194,0.793288640198391,0.793288640198391,0.7622513100651742,0.0,0.0,0.6070477256917339,0.0,1.6826704695225607,0.0481242432526793
2025Q4,2025-10-01,575,112,112,0,0.03277143201301919,,0.03277143201301919,0.013387676028641576,-0.01612273388387103,0.04889416589689021,0.019383755984377613,,0.009161912025293706,0.8520572769503723,0.8520572769503723,0.785843759685376,0.0,0.0,0.581137722871726,-0.016122733883870977,1.402294155893513,0.03647752763578337
